rank,name,mbid,listeners,playcount,url,image_url
959,Stevie Nicks,,1477287,23173509,https://www.last.fm/music/Stevie+Nicks,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
960,Milky Chance,,1642477,37525044,https://www.last.fm/music/Milky+Chance,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
961,FloyyMenor,,632382,15006918,https://www.last.fm/music/FloyyMenor,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
962,The Japanese House,,1065760,34140468,https://www.last.fm/music/The+Japanese+House,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
963,Marilyn Manson,,3110064,192930602,https://www.last.fm/music/Marilyn+Manson,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
964,Oliver Tree,,1390926,42183602,https://www.last.fm/music/Oliver+Tree,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
965,fromis_9,,533325,49281641,https://www.last.fm/music/fromis_9,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
966,The Two Lips,,241026,2473392,https://www.last.fm/music/The+Two+Lips,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
967,Adore,,612859,7684240,https://www.last.fm/music/Adore,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
968,Liniker,,279494,27844650,https://www.last.fm/music/Liniker,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
969,GoldLink,,1200374,28096464,https://www.last.fm/music/GoldLink,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
970,James Blake,,1873098,87356044,https://www.last.fm/music/James+Blake,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
971,Counting Crows,,2973669,58722960,https://www.last.fm/music/Counting+Crows,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
972,Olivia Newton-John,,1232167,11986895,https://www.last.fm/music/Olivia+Newton-John,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
973,Fugazi,,1487137,60955442,https://www.last.fm/music/Fugazi,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
974,Joni Mitchell,,1670290,53352234,https://www.last.fm/music/Joni+Mitchell,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
975,femtanyl,,279023,25305318,https://www.last.fm/music/femtanyl,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
976,The Drums,,2056825,49513447,https://www.last.fm/music/The+Drums,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
977,Ichiko Aoba,,794926,49329049,https://www.last.fm/music/Ichiko+Aoba,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
978,Baco Exu do Blues,,448979,42360100,https://www.last.fm/music/Baco+Exu+do+Blues,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
979,benny blanco,,1369920,39415510,https://www.last.fm/music/benny+blanco,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
980,NCT DREAM,,648828,108403187,https://www.last.fm/music/NCT+DREAM,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
981,DECO*27,,395590,21740734,https://www.last.fm/music/DECO%2A27,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
982,Ween,,1219491,62006161,https://www.last.fm/music/Ween,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
983,Aaron May,,1008078,29971749,https://www.last.fm/music/Aaron+May,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
984,3OH!3,,1805645,52393119,https://www.last.fm/music/3OH%213,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
985,The Internet,,1164491,34106915,https://www.last.fm/music/The+Internet,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
986,Alanis Morissette,,2737814,78451714,https://www.last.fm/music/Alanis+Morissette,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
987,You'll Never Get to Heaven,,564677,11791389,https://www.last.fm/music/You%27ll+Never+Get+to+Heaven,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
988,Remi Wolf,,902625,32299258,https://www.last.fm/music/Remi+Wolf,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
989,DJ Japa NK,,84980,865854,https://www.last.fm/music/DJ+Japa+NK,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
990,Slayer,,2305203,134969028,https://www.last.fm/music/Slayer,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
991,Good Kid,,515381,25954213,https://www.last.fm/music/Good+Kid,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
992,Bazzi,,1369817,35219007,https://www.last.fm/music/Bazzi,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
993,Internet Money,,1068716,25588363,https://www.last.fm/music/Internet+Money,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
994,Lil Skies,,798890,37726395,https://www.last.fm/music/Lil+Skies,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
995,Sweet Trip,,740847,38598141,https://www.last.fm/music/Sweet+Trip,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
996,Eurythmics,,2750721,31739953,https://www.last.fm/music/Eurythmics,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
997,JACKBOYS,,988478,26203707,https://www.last.fm/music/JACKBOYS,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
998,Jorge Rivera-Herrans,,281148,60765734,https://www.last.fm/music/Jorge+Rivera-Herrans,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
999,Shaggy,,2067893,20067277,https://www.last.fm/music/Shaggy,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
1000,Void,,449064,6021991,https://www.last.fm/music/Void,https://lastfm.freetls.fastly.net/i/u/300x300/2a96cbd8b46e442fc41c2b86b821562f.png
